3110509,3110509,Camanducaia,Camanducaia,MG,MG,city,city
3118304,3118304,"Conselheiro Lafaiete","Conselheiro Lafaiete",MG,MG,city,city
3119302,3119302,Coromandel,Coromandel,MG,MG,city,city
3128709,3128709,Guaxupé,Guaxupé,MG,MG,city,city
3132206,3132206,Itaguara,Itaguara,MG,MG,city,city
3142908,3142908,"Monte Azul","Monte Azul",MG,MG,city,city
3143807,3143807,Munhoz,Munhoz,MG,MG,city,city
3164704,3164704,"São Sebastião do Paraíso","São Sebastião do Paraíso",MG,MG,city,city
5005681,5005681,"Mundo Novo","Mundo Novo",MS,MS,city,city
1500305,1500305,Afuá,Afuá,PA,PA,city,city
2512762,2512762,"Riachão do Poço","Riachão do Poço",PB,PB,city,city
2513901,2513901,"São Bento","São Bento",PB,PB,city,city
2608503,2608503,"Lagoa de Itaenga","Lagoa de Itaenga",PE,PE,city,city
2610905,2610905,Pesqueira,Pesqueira,PE,PE,city,city
2611903,2611903,"Rio Formoso","Rio Formoso",PE,PE,city,city
2612406,2612406,Sanharó,Sanharó,PE,PE,city,city
2613602,2613602,"São José do Egito","São José do Egito",PE,PE,city,city
2613800,2613800,"São Vicente Ferrer","São Vicente Ferrer",PE,PE,city,city
2616209,2616209,Vertentes,Vertentes,PE,PE,city,city
2201919,2201919,"Bom Princípio do Piauí","Bom Princípio do Piauí",PI,PI,city,city
2203701,2203701,Esperantina,Esperantina,PI,PI,city,city
2204006,2204006,Francinópolis,Francinópolis,PI,PI,city,city
2205706,2205706,"Luís Correia","Luís Correia",PI,PI,city,city
2210201,2210201,"São José do Piauí","São José do Piauí",PI,PI,city,city
4109203,4109203,Guaraci,Guaraci,PR,PR,city,city
2405009,2405009,Jaçanã,Jaçanã,RN,RN,city,city
2410108,2410108,"Poço Branco","Poço Branco",RN,RN,city,city
2412500,2412500,"São Miguel","São Miguel",RN,RN,city,city
2414407,2414407,Touros,Touros,RN,RN,city,city
1400605,1400605,"São Luiz","São Luiz",RR,RR,city,city
4312609,4312609,Muçum,Muçum,RS,RS,city,city
4207106,4207106,Ilhota,Ilhota,SC,SC,city,city
4208104,4208104,Itaiópolis,Itaiópolis,SC,SC,city,city
4210803,4210803,Meleiro,Meleiro,SC,SC,city,city
4212502,4212502,Penha,Penha,SC,SC,city,city
3503109,3503109,Arandu,Arandu,SP,SP,city,city
3520442,3520442,"Ilha Solteira","Ilha Solteira",SP,SP,city,city
3526209,3526209,Juquitiba,Juquitiba,SP,SP,city,city
3529807,3529807,"Mineiros do Tietê","Mineiros do Tietê",SP,SP,city,city
3536570,3536570,Paulistânia,Paulistânia,SP,SP,city,city
3542206,3542206,Rancharia,Rancharia,SP,SP,city,city
3542602,3542602,Registro,Registro,SP,SP,city,city
3547908,3547908,"Santo Antônio da Alegria","Santo Antônio da Alegria",SP,SP,city,city
2700300,2700300,Arapiraca,Arapiraca,AL,AL,city,city
2708709,2708709,"São Miguel dos Milagres","São Miguel dos Milagres",AL,AL,city,city
2709400,2709400,Viçosa,Viçosa,AL,AL,city,city
1303601,1303601,"Santa Isabel do Rio Negro","Santa Isabel do Rio Negro",AM,AM,city,city
2907301,2907301,"Castro Alves","Castro Alves",BA,BA,city,city
2908903,2908903,"Coração de Maria","Coração de Maria",BA,BA,city,city
2911709,2911709,Guanambi,Guanambi,BA,BA,city,city
2921450,2921450,Mirante,Mirante,BA,BA,city,city
2300150,2300150,Acarape,Acarape,CE,CE,city,city
2304004,2304004,Coreaú,Coreaú,CE,CE,city,city
2304905,2304905,Groaíras,Groaíras,CE,CE,city,city
2307007,2307007,Jaguaruana,Jaguaruana,CE,CE,city,city
2100204,2100204,Alcântara,Alcântara,MA,MA,city,city
2101004,2101004,Arari,Arari,MA,MA,city,city
2103703,2103703,Cururupu,Cururupu,MA,MA,city,city
2105658,2105658,"Junco do Maranhão","Junco do Maranhão",MA,MA,city,city
2106508,2106508,Matinha,Matinha,MA,MA,city,city
2109601,2109601,Rosário,Rosário,MA,MA,city,city
3124203,3124203,"Espera Feliz","Espera Feliz",MG,MG,city,city
3144508,3144508,Nazareno,Nazareno,MG,MG,city,city
3160702,3160702,"Santos Dumont","Santos Dumont",MG,MG,city,city
3169406,3169406,"Três Pontas","Três Pontas",MG,MG,city,city
5005202,5005202,Ladário,Ladário,MS,MS,city,city
5006275,5006275,"Paraíso das Águas","Paraíso das Águas",MS,MS,city,city
5007802,5007802,Selvíria,Selvíria,MS,MS,city,city
5101803,5101803,"Barra do Garças","Barra do Garças",MT,MT,city,city
5104526,5104526,"Ipiranga do Norte","Ipiranga do Norte",MT,MT,city,city
5105622,5105622,"Mirassol d'Oeste","Mirassol d'Oeste",MT,MT,city,city
2504702,2504702,Congo,Congo,PB,PB,city,city
2512507,2512507,Queimadas,Queimadas,PB,PB,city,city
2602308,2602308,Bonito,Bonito,PE,PE,city,city
2200608,2200608,"Angical do Piauí","Angical do Piauí",PI,PI,city,city
2208874,2208874,"Ribeira do Piauí","Ribeira do Piauí",PI,PI,city,city
2211100,2211100,União,União,PI,PI,city,city
4100608,4100608,"Alto Paraná","Alto Paraná",PR,PR,city,city
4107207,4107207,"Dois Vizinhos","Dois Vizinhos",PR,PR,city,city
4110078,4110078,Imbaú,Imbaú,PR,PR,city,city
4111258,4111258,Itaperuçu,Itaperuçu,PR,PR,city,city
4111902,4111902,Jaguapitã,Jaguapitã,PR,PR,city,city
4116208,4116208,Morretes,Morretes,PR,PR,city,city
4117107,4117107,"Nova Londrina","Nova Londrina",PR,PR,city,city
4123709,4123709,"Santa Isabel do Ivaí","Santa Isabel do Ivaí",PR,PR,city,city
3303955,3303955,Pinheiral,Pinheiral,RJ,RJ,city,city
2400703,2400703,"Alto do Rodrigues","Alto do Rodrigues",RN,RN,city,city
2401453,2401453,Baraúna,Baraúna,RN,RN,city,city
2401602,2401602,"Bento Fernandes","Bento Fernandes",RN,RN,city,city
2412807,2412807,"São Rafael","São Rafael",RN,RN,city,city
1100403,1100403,"Alto Paraíso","Alto Paraíso",RO,RO,city,city
4309951,4309951,Ibirapuitã,Ibirapuitã,RS,RS,city,city
4320800,4320800,Soledade,Soledade,RS,RS,city,city
4204004,4204004,Catanduvas,Catanduvas,SC,SC,city,city
4206702,4206702,"Herval d'Oeste","Herval d'Oeste",SC,SC,city,city
2802809,2802809,Indiaroba,Indiaroba,SE,SE,city,city
2803203,2803203,"Itaporanga d'Ajuda","Itaporanga d'Ajuda",SE,SE,city,city
3502200,3502200,Angatuba,Angatuba,SP,SP,city,city
3502507,3502507,Aparecida,Aparecida,SP,SP,city,city
3504305,3504305,Avaí,Avaí,SP,SP,city,city
3509908,3509908,Cananéia,Cananéia,SP,SP,city,city
3520301,3520301,Iguape,Iguape,SP,SP,city,city
3526001,3526001,Junqueirópolis,Junqueirópolis,SP,SP,city,city
3537800,3537800,Piedade,Piedade,SP,SP,city,city
3540408,3540408,Populina,Populina,SP,SP,city,city
3551504,3551504,Serrana,Serrana,SP,SP,city,city
3553807,3553807,Taquarituba,Taquarituba,SP,SP,city,city
3553906,3553906,Tarabai,Tarabai,SP,SP,city,city
1200450,1200450,"Senador Guiomard","Senador Guiomard",AC,AC,city,city
2703007,2703007,Ibateguara,Ibateguara,AL,AL,city,city
2705507,2705507,Murici,Murici,AL,AL,city,city
1300904,1300904,Canutama,Canutama,AM,AM,city,city
1302207,1302207,Juruá,Juruá,AM,AM,city,city
2903300,2903300,"Barro Preto","Barro Preto",BA,BA,city,city
2926608,2926608,"Ribeira do Pombal","Ribeira do Pombal",BA,BA,city,city
2300507,2300507,Alcântaras,Alcântaras,CE,CE,city,city
2301307,2301307,Araripe,Araripe,CE,CE,city,city
2301851,2301851,Banabuiú,Banabuiú,CE,CE,city,city
2305209,2305209,Hidrolândia,Hidrolândia,CE,CE,city,city
2305332,2305332,Ibicuitinga,Ibicuitinga,CE,CE,city,city
2307106,2307106,Jardim,Jardim,CE,CE,city,city
2308302,2308302,Milagres,Milagres,CE,CE,city,city
2310803,2310803,Pereiro,Pereiro,CE,CE,city,city
2311231,2311231,Potiretama,Potiretama,CE,CE,city,city
2313906,2313906,Uruoca,Uruoca,CE,CE,city,city
2314102,2314102,"Viçosa do Ceará","Viçosa do Ceará",CE,CE,city,city
3200508,3200508,Apiacá,Apiacá,ES,ES,city,city
3204203,3204203,Piúma,Piúma,ES,ES,city,city
5210000,5210000,Inhumas,Inhumas,GO,GO,city,city
2100709,2100709,Anajatuba,Anajatuba,MA,MA,city,city
3104106,3104106,Arceburgo,Arceburgo,MG,MG,city,city
3113701,3113701,"Carlos Chagas","Carlos Chagas",MG,MG,city,city
3133303,3133303,Itaobim,Itaobim,MG,MG,city,city
3137601,3137601,"Lagoa Santa","Lagoa Santa",MG,MG,city,city
3167707,3167707,Sobrália,Sobrália,MG,MG,city,city
3170909,3170909,Varzelândia,Varzelândia,MG,MG,city,city
3171204,3171204,Vespasiano,Vespasiano,MG,MG,city,city
3171303,3171303,Viçosa,Viçosa,MG,MG,city,city
1503200,1503200,Igarapé-Açu,Igarapé-Açu,PA,PA,city,city
1506302,1506302,Salvaterra,Salvaterra,PA,PA,city,city
1506401,1506401,"Santa Cruz do Arari","Santa Cruz do Arari",PA,PA,city,city
2600609,2600609,Alagoinha,Alagoinha,PE,PE,city,city
2600807,2600807,Altinho,Altinho,PE,PE,city,city
2603207,2603207,Caetés,Caetés,PE,PE,city,city
2605103,2605103,Custódia,Custódia,PE,PE,city,city
2608057,2608057,Jatobá,Jatobá,PE,PE,city,city
2608305,2608305,Jupi,Jupi,PE,PE,city,city
2610806,2610806,Pedra,Pedra,PE,PE,city,city
2611200,2611200,Poção,Poção,PE,PE,city,city
2614204,2614204,Sirinhaém,Sirinhaém,PE,PE,city,city
2615805,2615805,Tupanatinga,Tupanatinga,PE,PE,city,city
2203909,2203909,Floriano,Floriano,PI,PI,city,city
2205565,2205565,"Lagoa do Barro do Piauí","Lagoa do Barro do Piauí",PI,PI,city,city
2207900,2207900,"Pedro II","Pedro II",PI,PI,city,city
4100905,4100905,Amaporã,Amaporã,PR,PR,city,city
4106704,4106704,"Cruzeiro do Sul","Cruzeiro do Sul",PR,PR,city,city
4112405,4112405,Japurá,Japurá,PR,PR,city,city
4118105,4118105,Paranacity,Paranacity,PR,PR,city,city
4119707,4119707,"Planaltina do Paraná","Planaltina do Paraná",PR,PR,city,city
4121257,4121257,Ramilândia,Ramilândia,PR,PR,city,city
4124053,4124053,"Santa Terezinha de Itaipu","Santa Terezinha de Itaipu",PR,PR,city,city
4126702,4126702,Tamboara,Tamboara,PR,PR,city,city
2404606,2404606,"Ielmo Marinho","Ielmo Marinho",RN,RN,city,city
2406809,2406809,"Lajes Pintadas","Lajes Pintadas",RN,RN,city,city
4301008,4301008,"Arroio do Meio","Arroio do Meio",RS,RS,city,city
4304705,4304705,Carazinho,Carazinho,RS,RS,city,city
4312658,4312658,Não-Me-Toque,Não-Me-Toque,RS,RS,city,city
4212007,4212007,"Palma Sola","Palma Sola",SC,SC,city,city
4219705,4219705,Xaxim,Xaxim,SC,SC,city,city
2802106,2802106,Estância,Estância,SE,SE,city,city
3519907,3519907,Iepê,Iepê,SP,SP,city,city
3538808,3538808,Piraju,Piraju,SP,SP,city,city
3553708,3553708,Taquaritinga,Taquaritinga,SP,SP,city,city
2706901,2706901,Pilar,Pilar,AL,AL,city,city
1300300,1300300,Autazes,Autazes,AM,AM,city,city
2914000,2914000,Ipirá,Ipirá,BA,BA,city,city
2914653,2914653,Itabela,Itabela,BA,BA,city,city
2914703,2914703,Itaberaba,Itaberaba,BA,BA,city,city
2915700,2915700,Itamari,Itamari,BA,BA,city,city
2921609,2921609,Morpará,Morpará,BA,BA,city,city
2921906,2921906,Mucugê,Mucugê,BA,BA,city,city
2306702,2306702,Jaguaretama,Jaguaretama,CE,CE,city,city
2310704,2310704,Pentecoste,Pentecoste,CE,CE,city,city
5217609,5217609,Planaltina,Planaltina,GO,GO,city,city
2101400,2101400,Balsas,Balsas,MA,MA,city,city
2106672,2106672,"Milagres do Maranhão","Milagres do Maranhão",MA,MA,city,city
2113009,2113009,"Vitorino Freire","Vitorino Freire",MA,MA,city,city
3120904,3120904,Curvelo,Curvelo,MG,MG,city,city
3152303,3152303,"Porto Firme","Porto Firme",MG,MG,city,city
3162955,3162955,"São José da Lapa","São José da Lapa",MG,MG,city,city
5001904,5001904,Bataguassu,Bataguassu,MS,MS,city,city
5105507,5105507,"Vila Bela da Santíssima Trinda","Vila Bela da Santíssima Trinda",MT,MT,city,city
1500909,1500909,"Augusto Corrêa","Augusto Corrêa",PA,PA,city,city
1501808,1501808,Breves,Breves,PA,PA,city,city
1502608,1502608,Colares,Colares,PA,PA,city,city
0,0,Importados/Indefinidos,Importados/Indefinidos,PA,PA,city,city
1504059,1504059,"Mãe do Rio","Mãe do Rio",PA,PA,city,city
1505304,1505304,Oriximiná,Oriximiná,PA,PA,city,city
1505403,1505403,Ourém,Ourém,PA,PA,city,city
1506500,1506500,"Santa Izabel do Pará","Santa Izabel do Pará",PA,PA,city,city
1507961,1507961,"Terra Alta","Terra Alta",PA,PA,city,city
1508407,1508407,Xinguara,Xinguara,PA,PA,city,city
2502201,2502201,"Bom Jesus","Bom Jesus",PB,PB,city,city
2605509,2605509,Ferreiros,Ferreiros,PE,PE,city,city
2607703,2607703,Itapetim,Itapetim,PE,PE,city,city
2615904,2615904,Tuparetama,Tuparetama,PE,PE,city,city
2616308,2616308,Vicência,Vicência,PE,PE,city,city
2201739,2201739,"Betânia do Piauí","Betânia do Piauí",PI,PI,city,city
2202752,2202752,"Colônia do Gurguéia","Colônia do Gurguéia",PI,PI,city,city
2205102,2205102,Itaueira,Itaueira,PI,PI,city,city
2206209,2206209,"Miguel Alves","Miguel Alves",PI,PI,city,city
4109807,4109807,Ibiporã,Ibiporã,PR,PR,city,city
4111803,4111803,Jacarezinho,Jacarezinho,PR,PR,city,city
4119251,4119251,"Pinhal de São Bento","Pinhal de São Bento",PR,PR,city,city
3304706,3304706,"Santo Antônio de Pádua","Santo Antônio de Pádua",RJ,RJ,city,city
4207809,4207809,Irani,Irani,SC,SC,city,city
2805604,2805604,"Porto da Folha","Porto da Folha",SE,SE,city,city
3514908,3514908,"Elias Fausto","Elias Fausto",SP,SP,city,city
3518909,3518909,Guzolândia,Guzolândia,SP,SP,city,city
3529708,3529708,Miguelópolis,Miguelópolis,SP,SP,city,city
3530102,3530102,Mirandópolis,Mirandópolis,SP,SP,city,city
3542008,3542008,Quintana,Quintana,SP,SP,city,city
2701704,2701704,Capela,Capela,AL,AL,city,city
2704807,2704807,Maribondo,Maribondo,AL,AL,city,city
1300631,1300631,Beruri,Beruri,AM,AM,city,city
2909505,2909505,Cravolândia,Cravolândia,BA,BA,city,city
2924009,2924009,"Paulo Afonso","Paulo Afonso",BA,BA,city,city
2900405,2900405,"Água Fria","Água Fria",BA,BA,city,city
2301505,2301505,Arneiroz,Arneiroz,CE,CE,city,city
2301901,2301901,Barbalha,Barbalha,CE,CE,city,city
2309458,2309458,Ocara,Ocara,CE,CE,city,city
2312502,2312502,"São João do Jaguaribe","São João do Jaguaribe",CE,CE,city,city
3200201,3200201,Alegre,Alegre,ES,ES,city,city
3201902,3201902,"Domingos Martins","Domingos Martins",ES,ES,city,city
3202306,3202306,Guaçuí,Guaçuí,ES,ES,city,city
3202652,3202652,Irupi,Irupi,ES,ES,city,city
2109205,2109205,"Presidente Juscelino","Presidente Juscelino",MA,MA,city,city
3124401,3124401,"Espírito Santo do Dourado","Espírito Santo do Dourado",MG,MG,city,city
3140209,3140209,"Maripá de Minas","Maripá de Minas",MG,MG,city,city
1503408,1503408,Inhangapi,Inhangapi,PA,PA,city,city
1505486,1505486,Pacajá,Pacajá,PA,PA,city,city
1506609,1506609,"Santa Maria do Pará","Santa Maria do Pará",PA,PA,city,city
1507706,1507706,"São Sebastião da Boa Vista","São Sebastião da Boa Vista",PA,PA,city,city
1507953,1507953,Tailândia,Tailândia,PA,PA,city,city
1508035,1508035,Tracuateua,Tracuateua,PA,PA,city,city
2503704,2503704,Cajazeiras,Cajazeiras,PB,PB,city,city
2504603,2504603,Conde,Conde,PB,PB,city,city
2504900,2504900,"Cruz do Espírito Santo","Cruz do Espírito Santo",PB,PB,city,city
2506905,2506905,Itabaiana,Itabaiana,PB,PB,city,city
2607000,2607000,Inajá,Inajá,PE,PE,city,city
2607653,2607653,Itambé,Itambé,PE,PE,city,city
2608008,2608008,Jataúba,Jataúba,PE,PE,city,city
2614600,2614600,Tabira,Tabira,PE,PE,city,city
2206720,2206720,Nazária,Nazária,PI,PI,city,city
4114203,4114203,Mandaguari,Mandaguari,PR,PR,city,city
2400505,2400505,Alexandria,Alexandria,RN,RN,city,city
1100189,1100189,"Pimenta Bueno","Pimenta Bueno",RO,RO,city,city
1400233,1400233,Caroebe,Caroebe,RR,RR,city,city
4316402,4316402,"Rosário do Sul","Rosário do Sul",RS,RS,city,city
4323200,4323200,"Victor Graeff","Victor Graeff",RS,RS,city,city
3510302,3510302,"Capela do Alto","Capela do Alto",SP,SP,city,city
3557204,3557204,Chavantes,Chavantes,SP,SP,city,city
3532405,3532405,"Nazaré Paulista","Nazaré Paulista",SP,SP,city,city
3541703,3541703,Quatá,Quatá,SP,SP,city,city
3549953,3549953,"São Lourenço da Serra","São Lourenço da Serra",SP,SP,city,city
3556909,3556909,"Vista Alegre do Alto","Vista Alegre do Alto",SP,SP,city,city
1300409,1300409,Barcelos,Barcelos,AM,AM,city,city
1300607,1300607,"Benjamin Constant","Benjamin Constant",AM,AM,city,city
1302801,1302801,Maraã,Maraã,AM,AM,city,city
1303106,1303106,"Nova Olinda do Norte","Nova Olinda do Norte",AM,AM,city,city
1303569,1303569,"Rio Preto da Eva","Rio Preto da Eva",AM,AM,city,city
1600055,1600055,"Serra do Navio","Serra do Navio",AP,AP,city,city
2900306,2900306,Acajutiba,Acajutiba,BA,BA,city,city
2912103,2912103,Ibicaraí,Ibicaraí,BA,BA,city,city
2927002,2927002,"Rio Real","Rio Real",BA,BA,city,city
2930402,2930402,"Serra Preta","Serra Preta",BA,BA,city,city
2300903,2300903,Apuiarés,Apuiarés,CE,CE,city,city
2301257,2301257,Ararendá,Ararendá,CE,CE,city,city
2305704,2305704,Ipaumirim,Ipaumirim,CE,CE,city,city
2306603,2306603,Itatira,Itatira,CE,CE,city,city
2313807,2313807,Uruburetama,Uruburetama,CE,CE,city,city
2108207,2108207,Pedreiras,Pedreiras,MA,MA,city,city
2111102,2111102,"São João dos Patos","São João dos Patos",MA,MA,city,city
3137403,3137403,"Lagoa Dourada","Lagoa Dourada",MG,MG,city,city
3150406,3150406,"Piedade dos Gerais","Piedade dos Gerais",MG,MG,city,city
3161106,3161106,"São Francisco","São Francisco",MG,MG,city,city
3161601,3161601,"São Geraldo da Piedade","São Geraldo da Piedade",MG,MG,city,city
3168606,3168606,"Teófilo Otoni","Teófilo Otoni",MG,MG,city,city
5104807,5104807,Jaciara,Jaciara,MT,MT,city,city
5107206,5107206,"Rio Branco","Rio Branco",MT,MT,city,city
1502772,1502772,Curionópolis,Curionópolis,PA,PA,city,city
1502905,1502905,Curuçá,Curuçá,PA,PA,city,city
1503077,1503077,"Garrafão do Norte","Garrafão do Norte",PA,PA,city,city
1506138,1506138,Redenção,Redenção,PA,PA,city,city
1507102,1507102,"São Caetano de Odivelas","São Caetano de Odivelas",PA,PA,city,city
1507508,1507508,"São João do Araguaia","São João do Araguaia",PA,PA,city,city
2500403,2500403,"Alagoa Nova","Alagoa Nova",PB,PB,city,city
2501708,2501708,"Barra de São Miguel","Barra de São Miguel",PB,PB,city,city
2504801,2504801,Coremas,Coremas,PB,PB,city,city
2507101,2507101,Itapororoca,Itapororoca,PB,PB,city,city
2608255,2608255,Jucati,Jucati,PE,PE,city,city
2609501,2609501,"Nazaré da Mata","Nazaré da Mata",PE,PE,city,city
2609808,2609808,Orocó,Orocó,PE,PE,city,city
2610202,2610202,Panelas,Panelas,PE,PE,city,city
2611533,2611533,Quixaba,Quixaba,PE,PE,city,city
4103057,4103057,"Boa Vista da Aparecida","Boa Vista da Aparecida",PR,PR,city,city
4107900,4107900,Floresta,Floresta,PR,PR,city,city
4116901,4116901,"Nova Esperança","Nova Esperança",PR,PR,city,city
4121000,4121000,"Querência do Norte","Querência do Norte",PR,PR,city,city
3301405,3301405,"Conceição de Macabu","Conceição de Macabu",RJ,RJ,city,city
2402105,2402105,"Campo Redondo","Campo Redondo",RN,RN,city,city
2402402,2402402,"Carnaúba dos Dantas","Carnaúba dos Dantas",RN,RN,city,city
2403756,2403756,"Fernando Pedroza","Fernando Pedroza",RN,RN,city,city
2413409,2413409,"Serra Negra do Norte","Serra Negra do Norte",RN,RN,city,city
4303806,4303806,"Campinas do Sul","Campinas do Sul",RS,RS,city,city
4311791,4311791,Maratá,Maratá,RS,RS,city,city
4322004,4322004,Triunfo,Triunfo,RS,RS,city,city
2807501,2807501,"Tomar do Geru","Tomar do Geru",SE,SE,city,city
3508405,3508405,Cabreúva,Cabreúva,SP,SP,city,city
3524204,3524204,Jaborandi,Jaborandi,SP,SP,city,city
2700201,2700201,Anadia,Anadia,AL,AL,city,city
2700508,2700508,"Barra de Santo Antônio","Barra de Santo Antônio",AL,AL,city,city
2704203,2704203,"Limoeiro de Anadia","Limoeiro de Anadia",AL,AL,city,city
2706448,2706448,Paripueira,Paripueira,AL,AL,city,city
1302553,1302553,Manaquiri,Manaquiri,AM,AM,city,city
1303007,1303007,Nhamundá,Nhamundá,AM,AM,city,city
1600154,1600154,"Pedra Branca do Amapari","Pedra Branca do Amapari",AP,AP,city,city
2900900,2900900,Almadina,Almadina,BA,BA,city,city
2905909,2905909,"Campo Alegre de Lourdes","Campo Alegre de Lourdes",BA,BA,city,city
2919405,2919405,"Licínio de Almeida","Licínio de Almeida",BA,BA,city,city
2929354,2929354,"São José da Vitória","São José da Vitória",BA,BA,city,city
2300705,2300705,"Alto Santo","Alto Santo",CE,CE,city,city
2303402,2303402,Carnaubal,Carnaubal,CE,CE,city,city
2304277,2304277,Ererê,Ererê,CE,CE,city,city
2306009,2306009,Iracema,Iracema,CE,CE,city,city
2309805,2309805,Pacoti,Pacoti,CE,CE,city,city
2313005,2313005,Solonópole,Solonópole,CE,CE,city,city
5203203,5203203,"Barro Alto","Barro Alto",GO,GO,city,city
5215231,5215231,"Novo Gama","Novo Gama",GO,GO,city,city
2103307,2103307,Codó,Codó,MA,MA,city,city
2105708,2105708,"Lago da Pedra","Lago da Pedra",MA,MA,city,city
2106904,2106904,Monção,Monção,MA,MA,city,city
3108602,3108602,"Brasília de Minas","Brasília de Minas",MG,MG,city,city
3143609,3143609,"Morro da Garça","Morro da Garça",MG,MG,city,city
3169356,3169356,"Três Marias","Três Marias",MG,MG,city,city
5103353,5103353,Confresa,Confresa,MT,MT,city,city
5106653,5106653,"Pontal do Araguaia","Pontal do Araguaia",MT,MT,city,city
1500404,1500404,Alenquer,Alenquer,PA,PA,city,city
1500701,1500701,Anajás,Anajás,PA,PA,city,city
1502756,1502756,"Concórdia do Pará","Concórdia do Pará",PA,PA,city,city
1507474,1507474,"São João de Pirabas","São João de Pirabas",PA,PA,city,city
2506301,2506301,Guarabira,Guarabira,PB,PB,city,city
2603504,2603504,"Camocim de São Félix","Camocim de São Félix",PE,PE,city,city
2604601,2604601,Condado,Condado,PE,PE,city,city
2614857,2614857,Tamandaré,Tamandaré,PE,PE,city,city
2616506,2616506,Xexéu,Xexéu,PE,PE,city,city
2202604,2202604,"Castelo do Piauí","Castelo do Piauí",PI,PI,city,city
2205805,2205805,Luzilândia,Luzilândia,PI,PI,city,city
2206704,2206704,"Nazaré do Piauí","Nazaré do Piauí",PI,PI,city,city
2200202,2200202,"Água Branca","Água Branca",PI,PI,city,city
4126603,4126603,"Siqueira Campos","Siqueira Campos",PR,PR,city,city
3300159,3300159,Aperibé,Aperibé,RJ,RJ,city,city
3302452,3302452,Macuco,Macuco,RJ,RJ,city,city
3306206,3306206,Vassouras,Vassouras,RJ,RJ,city,city
2405801,2405801,"João Câmara","João Câmara",RN,RN,city,city
1101708,1101708,Urupá,Urupá,RO,RO,city,city
4307054,4307054,Ernestina,Ernestina,RS,RS,city,city
4316758,4316758,"Santa Clara do Sul","Santa Clara do Sul",RS,RS,city,city
4322103,4322103,Tucunduva,Tucunduva,RS,RS,city,city
4208609,4208609,Jaborá,Jaborá,SC,SC,city,city
4215307,4215307,Salete,Salete,SC,SC,city,city
4219176,4219176,"Vargem Bonita","Vargem Bonita",SC,SC,city,city
3500303,3500303,Aguaí,Aguaí,SP,SP,city,city
3503604,3503604,Areiópolis,Areiópolis,SP,SP,city,city
3505609,3505609,Barrinha,Barrinha,SP,SP,city,city
3506607,3506607,Biritiba-Mirim,Biritiba-Mirim,SP,SP,city,city
3509254,3509254,Cajati,Cajati,SP,SP,city,city
3515186,3515186,"Espírito Santo do Pinhal","Espírito Santo do Pinhal",SP,SP,city,city
3523305,3523305,Itariri,Itariri,SP,SP,city,city
3527405,3527405,Lucélia,Lucélia,SP,SP,city,city
3529906,3529906,Miracatu,Miracatu,SP,SP,city,city
3535309,3535309,Palmital,Palmital,SP,SP,city,city
3539301,3539301,Pirassununga,Pirassununga,SP,SP,city,city
3539509,3539509,Pitangueiras,Pitangueiras,SP,SP,city,city
3545001,3545001,Salesópolis,Salesópolis,SP,SP,city,city
3547502,3547502,"Santa Rita do Passa Quatro","Santa Rita do Passa Quatro",SP,SP,city,city
3550803,3550803,"São Sebastião da Grama","São Sebastião da Grama",SP,SP,city,city
1720804,1720804,"Sítio Novo do Tocantins","Sítio Novo do Tocantins",TO,TO,city,city
2702405,2702405,"Delmiro Gouveia","Delmiro Gouveia",AL,AL,city,city
2704500,2704500,Maragogi,Maragogi,AL,AL,city,city
2706802,2706802,Piaçabuçu,Piaçabuçu,AL,AL,city,city
2707909,2707909,"Santa Luzia do Norte","Santa Luzia do Norte",AL,AL,city,city
2708600,2708600,"São Miguel dos Campos","São Miguel dos Campos",AL,AL,city,city
1300060,1300060,Amaturá,Amaturá,AM,AM,city,city
1300839,1300839,Caapiranga,Caapiranga,AM,AM,city,city
1301308,1301308,Codajás,Codajás,AM,AM,city,city
1301605,1301605,"Fonte Boa","Fonte Boa",AM,AM,city,city
1303304,1303304,"Novo Aripuanã","Novo Aripuanã",AM,AM,city,city
1304005,1304005,Silves,Silves,AM,AM,city,city
1304104,1304104,Tapauá,Tapauá,AM,AM,city,city
1600253,1600253,Itaubal,Itaubal,AP,AP,city,city
2909802,2909802,"Cruz das Almas","Cruz das Almas",BA,BA,city,city
2920601,2920601,Maragogipe,Maragogipe,BA,BA,city,city
2929701,2929701,"Sátiro Dias","Sátiro Dias",BA,BA,city,city
2302404,2302404,"Boa Viagem","Boa Viagem",CE,CE,city,city
2302503,2302503,"Brejo Santo","Brejo Santo",CE,CE,city,city
2302701,2302701,"Campos Sales","Campos Sales",CE,CE,city,city
2303105,2303105,Cariré,Cariré,CE,CE,city,city
2309201,2309201,"Nova Olinda","Nova Olinda",CE,CE,city,city
2311355,2311355,Quixelô,Quixelô,CE,CE,city,city
2312304,2312304,"São Benedito","São Benedito",CE,CE,city,city
2313757,2313757,Umirim,Umirim,CE,CE,city,city
3203346,3203346,"Marechal Floriano","Marechal Floriano",ES,ES,city,city
5204706,5204706,Campinorte,Campinorte,GO,GO,city,city
5213103,5213103,Mineiros,Mineiros,GO,GO,city,city
2100477,2100477,"Alto Alegre do Pindaré","Alto Alegre do Pindaré",MA,MA,city,city
2103802,2103802,"Dom Pedro","Dom Pedro",MA,MA,city,city
2106409,2106409,"Mata Roma","Mata Roma",MA,MA,city,city
2110856,2110856,"São Francisco do Brejão","São Francisco do Brejão",MA,MA,city,city
